"","x"
"5439",304667
"5440",14023
"5441",158207
"5442",312806
"5443",322166
"5444",321007
"5445",106024
"5446",117060
"5447",288688
"5448",156521
"5449",170104
"5450",129112
"5451",161855
"5452",166585
"5453",311685
"5454",319232
"5455",299176
"5456",110465
"5457",292362
"5458",127453
"5459",110893
"5460",171338
"5461",157014
"5462",160795
"5463",284788
"5464",167922
"5465",162681
"5466",285512
"5467",110862
"5468",293524
"5469",315326
"5470",305404
"5471",289744
"5472",110662
"5473",286323
"5474",120675
"5475",113098
"5476",307975
"5477",105696
"5478",149365
"5479",111179
"5480",298527
"5481",319640
"5482",110900
"5483",115308
"5484",160930
"5485",310102
"5486",317432
"5487",285234
"5488",110639
"5489",286080
"5490",166523
"5491",318475
"5492",143013
"5493",291007
"5494",157920
"5495",166853
"5496",316579
"5497",285303
"5498",106574
"5499",107971
"5500",315746
"5501",148791
"5502",312140
"5503",317453
"5504",316462
"5505",217520
"5506",310327
"5507",290334
"5508",322292
"5509",320841
"5510",118410
"5511",299040
"5512",161668
"5513",107965
"5514",282970
"5515",319447
"5516",159100
"5517",143975
"5518",161406
"5519",171920
"5520",107619
"5521",285081
"5522",120641
"5523",315698
"5524",309656
"5525",308341
"5526",164882
"5527",162659
"5528",282022
"5529",269881
"5530",168116
"5531",171750
"5532",311576
"5533",157457
"5534",109353
"5535",141062
"5536",168313
"5537",167462
"5538",109457
"5539",282505
"5540",287674
"5541",285535
"5542",300138
"5543",310199
"5544",174762
"5545",284869
"5546",304506
"5547",106958
"5548",313985
"5549",113916
"5550",159467
"5551",142265
"5552",134416
"5553",282920
"5554",297940
"5555",142915
"5556",291361
"5557",317356
"5558",287649
"5559",157483
"5560",306053
"5561",160610
"5562",292271
"5563",142672
"5564",35844
"5565",139665
"5566",151284
"5567",111446
"5568",305348
"5569",107480
"5570",169003
"5571",107015
"5572",104914
"5573",131834
"5574",173735
"5575",144594
"5576",115157
"5577",160782
"5578",166682
"5579",121987
"5580",133014
"5581",317982
"5582",116740
"5583",155426
"5584",108989
"5585",321976
"5586",134747
"5587",108168
"5588",300541
"5589",147384
"5590",105672
"5591",297836
"5592",317201
"5593",16507
"5594",140212
"5595",167047
"5596",171991
"5597",18835
"5598",130652
"5599",308112
"5600",283364
"5601",132073
"5602",115754
"5603",304303
"5604",135145
"5605",166053
"5606",311581
"5607",315042
"5608",282059
"5609",158858
"5610",312519
"5611",320963
"5612",141238
"5613",309023
"5614",153914
"5615",288110
"5616",316848
"5617",127216
"5618",109137
"5619",304547
"5620",283677
"5621",321748
"5622",318853
"5623",164025
"5624",286656
"5625",117399
"5626",134563
"5627",155221
"5628",282156
"5629",314685
"5630",149936
"5631",16360
"5632",320774
"5633",166601
"5634",108641
"5635",110987
"5636",156338
"5637",308960
"5638",284061
"5639",319678
"5640",300012
"5641",24795
"5642",285189
"5643",286383
"5644",167886
"5645",128502
"5646",283750
"5647",153232
"5648",109826
"5649",112973
"5650",167835
"5651",284328
"5652",132553
"5653",304035
"5654",298298
"5655",305125
"5656",106017
"5657",110209
"5658",153881
"5659",108067
"5660",315631
"5661",321632
"5662",159667
"5663",146384
"5664",121841
"5665",151807
"5666",146629
"5667",132698
"5668",157434
"5669",282023
"5670",165868
"5671",316564
"5672",106584
"5673",111595
"5674",282244
"5675",132982
"5676",105790
"5677",16009
"5678",152742
"5679",305669
"5680",283411
"5681",111376
"5682",15296
"5683",287484
"5684",281708
"5685",322064
"5686",164633
"5687",3140
"5688",131063
"5689",122389
"5690",311493
"5691",39914
"5692",322380
"5693",105995
"5694",250
"5695",110815
"5696",315861
"5697",154476
"5698",156925
"5699",109400
"5700",105081
"5701",157161
"5702",149435
"5703",304501
"5704",309546
"5705",298866
"5706",44254
"5707",317832
"5708",306046
"5709",108633
"5710",318714
"5711",105399
"5712",166981
"5713",105743
"5714",125112
"5715",139684
"5716",155225
"5717",111383
"5718",320876
"5719",130243
"5720",283625
"5721",319105
"5722",306618
"5723",288427
"5724",321854
"5725",3711
"5726",117059
"5727",170462
"5728",308917
"5729",296475
"5730",300915
"5731",313681
"5732",285755
"5733",291796
"5734",163576
"5735",135303
"5736",282688
"5737",318332
"5738",145806
"5739",291106
"5740",321999
"5741",319578
"5742",140380
"5743",160798
"5744",159708
"5745",132330
"5746",311243
"5747",281778
"5748",131445
"5749",285635
"5750",316038
"5751",109310
"5752",111364
"5753",111382
"5754",321779
"5755",172012
"5756",316907
"5757",130115
"5758",134503
"5759",288771
"5760",305238
"5761",313281
"5762",161261
"5763",113563
"5764",286321
"5765",135275
"5766",297599
"5767",321661
"5768",304843
"5769",162311
"5770",138805
"5771",121435
"5772",106595
"5773",105406
"5774",307169
"5775",115332
"5776",107926
"5777",123457
"5778",313204
"5779",288111
"5780",306890
"5781",155665
"5782",317947
"5783",286374
"5784",147686
"5785",289371
"5786",288314
"5787",322342
"5788",306106
"5789",161122
"5790",151914
"5791",312556
"5792",299424
"5793",120086
"5794",322516
"5795",110648
"5796",316791
"5797",306662
"5798",284546
"5799",169465
"5800",152347
"5801",282502
"5802",170918
"5803",294056
"5804",7763
"5805",160561
"5806",160925
"5807",111062
"5808",287538
"5809",173534
"5810",143649
"5811",108216
"5812",128066
"5813",300537
"5814",312760
"5815",283810
"5816",21033
"5817",290571
"5818",281428
"5819",112139
"5820",289191
"5821",297109
"5822",161221
"5823",306941
"5824",152583
"5825",319444
"5826",124719
"5827",314593
"5828",307924
"5829",307263
"5830",145049
"5831",292482
"5832",162777
"5833",160376
"5834",164600
"5835",109143
"5836",106522
"5837",308547
"5838",161141
"5839",148889
"5840",281448
"5841",125790
"5842",155756
"5843",319247
"5844",309043
"5845",155607
"5846",122833
"5847",317004
"5848",314077
"5849",161131
"5850",108648
"5851",318568
"5852",161632
"5853",298176
"5854",310183
"5855",322086
"5856",307282
"5857",168345
"5858",109474
"5859",160381
"5860",172736
"5861",288098
"5862",105522
"5863",159732
"5864",171288
"5865",147529
"5866",306142
"5867",153615
"5868",154287
"5869",111168
"5870",133941
"5871",167950
"5872",285611
"5873",284508
"5874",226715
"5875",109250
"5876",290675
"5877",155968
"5878",121978
"5879",299814
"5880",130825
"5881",283572
"5882",168223
"5883",313386
"5884",164413
"5885",305580
"5886",171541
"5887",285598
"5888",158507
"5889",156659
"5890",286177
"5891",158448
"5892",167497
"5893",160388
"5894",151508
"5895",289202
"5896",305093
"5897",306328
"5898",304733
"5899",174130
"5900",153132
"5901",311877
"5902",318897
"5903",297635
"5904",311817
"5905",309334
"5906",114428
"5907",146869
"5908",147281
"5909",150460
"5910",162329
"5911",317450
"5912",311739
"5913",173444
"5914",161426
"5915",108818
"5916",300069
"5917",285348
"5918",107151
"5919",164111
"5920",161800
"5921",132975
"5922",135414
"5923",109002
"5924",314694
"5925",115753
"5926",110458
"5927",165929
"5928",106821
"5929",173866
"5930",289491
"5931",111074
"5932",290177
"5933",122166
"5934",319087
"5935",170597
"5936",135147
"5937",157865
"5938",312473
"5939",322361
"5940",310345
"5941",304140
"5942",308201
"5943",299723
"5944",316352
"5945",319075
"5946",107788
"5947",310095
"5948",171962
"5949",147400
"5950",287567
"5951",293116
"5952",105080
"5953",321637
"5954",167276
"5955",150843
"5956",157780
"5957",283146
"5958",107376
"5959",155745
"5960",316988
"5961",156729
"5962",311926
"5963",283431
"5964",316247
"5965",297419
"5966",141006
"5967",282573
"5968",161551
"5969",282589
"5970",305951
"5971",134429
"5972",111590
"5973",156978
"5974",157663
"5975",269925
"5976",104953
"5977",304477
"5978",310749
"5979",151164
"5980",297046
"5981",161386
"5982",105812
"5983",142962
"5984",124463
"5985",293807
"5986",108632
"5987",106417
"5988",139757
"5989",151635
"5990",319408
"5991",316298
"5992",305301
"5993",284547
"5994",163989
"5995",319416
"5996",309291
"5997",134184
"5998",107316
"5999",307866
"6000",162611
"6001",300721
"6002",168390
"6003",169109
"6004",114885
"6005",298324
"6006",318777
"6007",160014
"6008",157056
"6009",148186
"6010",111359
"6011",108872
"6012",131688
"6013",159766
"6014",40637
"6015",118957
"6016",290105
"6017",311802
"6018",286221
"6019",307206
"6020",144426
"6021",291297
"6022",315893
"6023",127368
"6024",314868
"6025",145995
"6026",139366
"6027",147350
"6028",158030
"6029",321104
"6030",161643
"6031",305331
"6032",126496
"6033",126818
"6034",310191
"6035",41067
"6036",310482
"6037",148858
"6038",150764
"6039",166212
"6040",304430
"6041",105279
"6042",158284
"6043",163718
"6044",171143
"6045",149946
"6046",113203
"6047",132205
"6048",155541
"6049",160311
"6050",292600
"6051",161012
"6052",156005
"6053",166587
"6054",146132
"6055",312899
"6056",170398
"6057",161472
"6058",107373
"6059",109867
"6060",318052
"6061",151831
"6062",159515
"6063",171580
"6064",105164
"6065",309860
"6066",322390
"6067",147615
"6068",313104
"6069",312825
"6070",306123
"6071",105800
"6072",153503
"6073",149830
"6074",172281
"6075",107446
"6076",173715
"6077",306909
"6078",157784
"6079",301309
"6080",282788
"6081",137746
"6082",290660
"6083",242788
"6084",112155
"6085",158321
"6086",307309
"6087",106152
"6088",309211
"6089",139620
"6090",285679
"6091",161434
"6092",299917
"6093",162561
"6094",291678
"6095",310334
"6096",312031
"6097",108411
"6098",118098
"6099",310321
"6100",306742
"6101",315485
"6102",160212
"6103",160383
"6104",127161
"6105",106131
"6106",127658
"6107",108618
"6108",136285
"6109",136346
"6110",110774
"6111",167314
"6112",306522
"6113",107434
"6114",316644
"6115",314952
"6116",316867
"6117",117384
"6118",110927
"6119",160672
"6120",288509
"6121",168062
"6122",305181
"6123",4297
"6124",288654
"6125",156327
"6126",107312
"6127",120952
"6128",316188
"6129",286153
"6130",156397
"6131",108300
"6132",144247
"6133",121364
"6134",140612
"6135",153099
"6136",110417
"6137",132391
"6138",160017
"6139",312424
"6140",154400
"6141",145228
"6142",120029
"6143",122337
"6144",157053
"6145",313107
"6146",313227
"6147",144811
"6148",128876
"6149",282571
"6150",283384
"6151",293453
"6152",154894
"6153",1175
"6154",105670
"6155",163428
"6156",110476
"6157",165341
"6158",109171
"6159",282098
"6160",162717
"6161",107674
"6162",144789
"6163",315156
"6164",313383
"6165",110110
"6166",284027
"6167",146923
"6168",157700
"6169",316876
"6170",162475
"6171",114629
"6172",161964
"6173",116257
"6174",170087
"6175",153016
"6176",165047
"6177",322301
"6178",107621
"6179",7870
"6180",155564
"6181",154644
"6182",168266
"6183",283428
"6184",171720
"6185",289985
"6186",287686
"6187",290118
"6188",105496
"6189",105283
"6190",297563
"6191",157910
"6192",310052
"6193",170408
"6194",106822
"6195",13348
"6196",290075
"6197",122728
"6198",315414
"6199",311477
"6200",160005
"6201",293711
"6202",155831
"6203",105897
"6204",289796
"6205",139804
"6206",174334
"6207",312463
"6208",162150
"6209",151477
"6210",299161
"6211",282100
"6212",171391
"6213",160172
"6214",169574
"6215",281985
"6216",297944
"6217",137388
"6218",106625
"6219",171461
"6220",158381
"6221",105343
"6222",284056
"6223",290954
"6224",311499
"6225",110676
"6226",110399
"6227",290262
"6228",116176
"6229",160364
"6230",170255
"6231",285034
"6232",299352
"6233",311029
"6234",112129
"6235",109617
"6236",297457
"6237",110279
"6238",309370
"6239",161078
"6240",188512
"6241",127147
"6242",175233
"6243",309867
"6244",107177
"6245",107382
"6246",156855
"6247",155109
"6248",130610
"6249",291435
"6250",315934
"6251",313369
"6252",293271
"6253",106942
"6254",154717
"6255",314678
"6256",110375
"6257",158003
"6258",311941
"6259",317862
"6260",286269
"6261",134950
"6262",304945
"6263",139143
"6264",163648
"6265",288022
"6266",114687
"6267",283114
"6268",313929
"6269",157266
"6270",161590
"6271",306923
"6272",312718
"6273",166103
"6274",160804
"6275",167613
"6276",106658
"6277",317557
"6278",18826
"6279",106648
"6280",122038
"6281",316515
"6282",299571
"6283",175281
"6284",170112
"6285",174090
"6286",152209
"6287",167166
"6288",322235
"6289",165321
"6290",150810
"6291",124128
"6292",107565
"6293",163834
"6294",313829
"6295",156971
"6296",315926
"6297",299335
"6298",162178
"6299",282420
"6300",285325
"6301",109441
"6302",107700
"6303",146959
"6304",286532
"6305",318658
"6306",287710
"6307",311970
"6308",135271
"6309",29753
"6310",105582
"6311",111304
"6312",158138
"6313",305545
"6314",133028
"6315",104707
"6316",289583
"6317",173862
"6318",311388
"6319",141601
"6320",169316
"6321",312388
"6322",318747
"6323",111524
"6324",132777
"6325",281913
"6326",172580
"6327",284557
"6328",106338
"6329",158866
"6330",126191
"6331",167306
"6332",294608
"6333",307480
"6334",317405
"6335",284812
"6336",287882
"6337",285648
"6338",304070
"6339",135955
"6340",105031
"6341",289801
"6342",167901
"6343",315812
"6344",292183
"6345",291692
"6346",301328
"6347",135768
"6348",314541
"6349",144152
"6350",285485
"6351",299007
"6352",297179
"6353",157398
"6354",135812
"6355",160980
"6356",108383
"6357",286688
"6358",288462
"6359",160498
"6360",176528
"6361",165930
"6362",308452
"6363",164956
"6364",296285
"6365",107283
"6366",162222
"6367",168456
"6368",286443
"6369",169963
"6370",168307
"6371",139368
"6372",128544
"6373",289541
"6374",316847
"6375",109258
"6376",310612
"6377",137024
"6378",316306
"6379",310123
"6380",317333
"6381",283304
"6382",145112
"6383",158369
"6384",13572
"6385",10865
"6386",152728
"6387",165564
"6388",286479
"6389",105374
"6390",157221
"6391",155348
"6392",11869
"6393",118376
"6394",287689
"6395",168675
"6396",297788
"6397",315420
"6398",175209
"6399",105310
"6400",104864
"6401",309733
"6402",285721
"6403",125117
"6404",300650
"6405",306381
"6406",304853
"6407",169679
"6408",283713
"6409",108436
"6410",304697
"6411",125580
"6412",104983
"6413",147351
"6414",121412
"6415",290282
"6416",162309
"6417",314457
"6418",107058
"6419",160957
"6420",109193
"6421",152974
"6422",165139
"6423",310121
"6424",281782
"6425",319065
"6426",316507
"6427",171605
"6428",108985
"6429",281213
"6430",282270
"6431",309314
"6432",311940
"6433",170335
"6434",105674
"6435",314770
"6436",298398
"6437",157518
"6438",104889
"6439",146444
"6440",307151
"6441",315867
"6442",218514
"6443",125626
"6444",161062
"6445",167518
"6446",286121
"6447",288356
"6448",122711
"6449",146136
"6450",170920
"6451",106946
"6452",321659
"6453",170509
"6454",289521
"6455",166609
"6456",299799
"6457",156781
"6458",318665
"6459",168682
"6460",160006
"6461",316910
"6462",283439
"6463",161177
"6464",187517
"6465",166048
"6466",319379
"6467",288875
"6468",106223
"6469",143543
"6470",161548
"6471",157531
"6472",117294
"6473",312019
"6474",317406
"6475",298347
"6476",291878
"6477",46727
"6478",108652
"6479",311974
"6480",109569
"6481",166921
"6482",113914
"6483",284192
"6484",299827
"6485",305221
"6486",110294
"6487",161657
"6488",107173
"6489",286220
"6490",322058
"6491",309962
"6492",319350
"6493",307146
"6494",311065
"6495",140089
"6496",17643
"6497",285915
"6498",105461
"6499",161598
"6500",150787
"6501",156956
"6502",141413
"6503",166489
"6504",127269
"6505",170109
"6506",281616
"6507",113308
"6508",110483
"6509",294601
"6510",162268
"6511",288851
"6512",313020
"6513",162554
"6514",161295
"6515",155389
"6516",128093
"6517",117606
"6518",123662
"6519",104726
"6520",298094
"6521",307002
"6522",106783
"6523",127134
"6524",288249
"6525",124489
"6526",146221
"6527",284936
"6528",29433
"6529",134519
"6530",317189
"6531",106895
"6532",307956
"6533",130716
"6534",312302
"6535",170732
"6536",313358
"6537",160932
"6538",148782
"6539",172387
"6540",114335
"6541",119670
"6542",144990
"6543",165504
"6544",315015
"6545",155775
"6546",158706
"6547",117307
"6548",151046
"6549",292565
"6550",149606
"6551",289004
"6552",316884
"6553",144588
"6554",307701
"6555",107134
"6556",146775
"6557",143149
"6558",173690
"6559",311638
"6560",164479
"6561",108711
"6562",136596
"6563",319579
"6564",143873
"6565",290193
"6566",115344
"6567",3875
"6568",109185
"6569",310053
"6570",174210
"6571",128240
"6572",146084
"6573",110843
"6574",291624
"6575",163084
"6576",310203
"6577",112778
"6578",288915
"6579",297613
"6580",279034
"6581",18005
"6582",157324
"6583",309306
"6584",127795
"6585",29722
"6586",283786
"6587",289148
"6588",321790
"6589",147284
"6590",309142
"6591",108069
"6592",106843
"6593",154604
"6594",298714
"6595",319510
"6596",282499
"6597",109846
"6598",319080
"6599",297186
"6600",140195
"6601",315532
"6602",298353
"6603",287525
"6604",307580
"6605",311055
"6606",7294
"6607",137800
"6608",156762
"6609",317067
"6610",161194
"6611",315665
"6612",157569
"6613",163259
"6614",123349
"6615",315416
"6616",124645
"6617",282986
"6618",112179
"6619",142227
"6620",153650
"6621",159408
"6622",111987
"6623",173346
"6624",172379
"6625",158418
"6626",107498
"6627",109817
"6628",172704
"6629",283834
"6630",172681
"6631",297517
"6632",134018
"6633",286159
"6634",318243
"6635",289889
"6636",167929
"6637",119840
"6638",294051
"6639",160056
"6640",310662
"6641",134139
"6642",174767
"6643",105653
"6644",138338
"6645",284603
"6646",305881
"6647",164003
"6648",104548
"6649",158831
"6650",282918
"6651",310340
"6652",310377
"6653",161107
"6654",290887
"6655",286485
"6656",128549
"6657",309500
"6658",129776
"6659",320784
"6660",316636
"6661",322042
